,id,images,nonPresenterAuthors,subjects,title,year,IndividualAuthor,ArtistOrder
266,hkm.B1C8794B-F9E6-41C8-AD1A-415AC2139462,['/Cover/Show?source=Solr&id=hkm.B1C8794B-F9E6-41C8-AD1A-415AC2139462&index=0&size=large'],"[{'name': 'Wärtsilä-yhtymä O/Y', 'role': 'valmistaja'}, {'name': 'Järvenpään emali', 'role': 'valmistaja'}, {'name': 'Franck, Kaj', 'role': 'muotoilija', 'id': 'https://isni.org/isni/0000000110513983'}]","[['astiat'], ['säilytysastiat'], ['kulhot'], ['kodinkoneet'], ['jääkaapit'], ['teollinen muotoilu'], ['pintakäsittely'], ['emalointi'], ['metalliteollisuus'], ['käyttöaika - 1993']]",kulho; jääkaappirasia; Finel,1965.0,Kaj Franck,8
267,werstas.we-1597324,"['/Cover/Show?source=Solr&id=werstas.we-1597324&index=0&size=large', '/Cover/Show?source=Solr&id=werstas.we-1597324&index=1&size=large']","[{'name': 'Franck, Kaj', 'role': 'Suunnittelija'}]","[['osuustoiminta'], ['edistysmielinen osuustoimintaliike'], ['E-liike']]",Lasilautanen; Kulutusosuuskuntien Keskusliitto 1967 -lautanen,1966.0,Kaj Franck,8
268,hkm.1340D060-0C45-4D33-B002-F637D417704A,['/Cover/Show?source=Solr&id=hkm.1340D060-0C45-4D33-B002-F637D417704A&index=0&size=large'],"[{'name': 'Arabia', 'role': 'valmistaja', 'id': 'https://isni.org/isni/0000000474635201'}, {'name': 'Franck, Kaj', 'role': 'muotoilija', 'id': 'https://isni.org/isni/0000000110513983'}]","[['astiat'], ['kattaus'], ['säilytys']]","rasia; sokerikko, sokerirasia; Kilta; BA",1969.0,Kaj Franck,8
269,hkm.293185C0-54F1-4D1B-802E-FFB855692452,['/Cover/Show?source=Solr&id=hkm.293185C0-54F1-4D1B-802E-FFB855692452&index=0&size=large'],"[{'name': 'Arabia', 'role': 'valmistaja', 'id': 'https://isni.org/isni/0000000474635201'}, {'name': 'Franck, Kaj', 'role': 'muotoilija', 'id': 'https://isni.org/isni/0000000110513983'}]","[['astiat'], ['kattaus'], ['säilytys']]",rasia; purnukka; Kilta; BA,1969.0,Kaj Franck,8
270,hkm.2F057492-47E6-4398-8043-CB9CAF5D3511,['/Cover/Show?source=Solr&id=hkm.2F057492-47E6-4398-8043-CB9CAF5D3511&index=0&size=large'],"[{'name': 'Arabia', 'role': 'valmistaja', 'id': 'https://isni.org/isni/0000000474635201'}, {'name': 'Franck, Kaj', 'role': 'muotoilija', 'id': 'https://isni.org/isni/0000000110513983'}]","[['astiat'], ['kattaus'], ['tarjoiluastiat']]",vati; paistinvati; Kilta; Malli BA,1969.0,Kaj Franck,8
271,hkm.49738CF0-05DF-4F16-8650-62234937464C,['/Cover/Show?source=Solr&id=hkm.49738CF0-05DF-4F16-8650-62234937464C&index=0&size=large'],"[{'name': 'Arabia', 'role': 'valmistaja', 'id': 'https://isni.org/isni/0000000474635201'}, {'name': 'Franck, Kaj', 'role': 'muotoilija', 'id': 'https://isni.org/isni/0000000110513983'}]","[['astiat'], ['kattaus'], ['tarjoiluastiat']]",kulho; Kilta; malli BA,1969.0,Kaj Franck,8
272,hkm.6ABF77E5-F436-4AE2-9436-DAB511D46B8A,['/Cover/Show?source=Solr&id=hkm.6ABF77E5-F436-4AE2-9436-DAB511D46B8A&index=0&size=large'],"[{'name': 'Arabia', 'role': 'valmistaja', 'id': 'https://isni.org/isni/0000000474635201'}, {'name': 'Franck, Kaj', 'role': 'muotoilija', 'id': 'https://isni.org/isni/0000000110513983'}]","[['astiat'], ['säilytys'], ['tarjoiluastiat']]",rasia; purnukka; Kilta; BA,1969.0,Kaj Franck,8
273,hkm.851B9819-B92B-438F-83FC-FD3E40DF59A9,['/Cover/Show?source=Solr&id=hkm.851B9819-B92B-438F-83FC-FD3E40DF59A9&index=0&size=large'],"[{'name': 'Arabia', 'role': 'valmistaja', 'id': 'https://isni.org/isni/0000000474635201'}, {'name': 'Franck, Kaj', 'role': 'muotoilija', 'id': 'https://isni.org/isni/0000000110513983'}]","[['astiat'], ['kattaus'], ['juomat'], ['juoma-astiat']]",kaadin; maitokannu; Kilta; BA,1969.0,Kaj Franck,8
274,hkm.878AA4CB-1BC0-4EA1-B82D-B84BD5AFE491,['/Cover/Show?source=Solr&id=hkm.878AA4CB-1BC0-4EA1-B82D-B84BD5AFE491&index=0&size=large'],"[{'name': 'Arabia', 'role': 'valmistaja', 'id': 'https://isni.org/isni/0000000474635201'}, {'name': 'Franck, Kaj', 'role': 'muotoilija', 'id': 'https://isni.org/isni/0000000110513983'}]","[['astiat'], ['kattaus'], ['tee'], ['juomat'], ['juoma-astiat']]",teekuppi; teekuppipari; Kilta; BA,1969.0,Kaj Franck,8
275,hkm.94EF55B6-A206-4833-B86D-8647D48714AA,['/Cover/Show?source=Solr&id=hkm.94EF55B6-A206-4833-B86D-8647D48714AA&index=0&size=large'],"[{'name': 'Arabia', 'role': 'valmistaja', 'id': 'https://isni.org/isni/0000000474635201'}, {'name': 'Franck, Kaj', 'role': 'muotoilija', 'id': 'https://isni.org/isni/0000000110513983'}]","[['astiat'], ['kattaus'], ['tee'], ['juomat'], ['juoma-astiat']]",teekuppi; teekuppipari; Kilta; BA,1969.0,Kaj Franck,8
276,hkm.C7C5CBC8-B00E-480E-8206-BD80BD940176,['/Cover/Show?source=Solr&id=hkm.C7C5CBC8-B00E-480E-8206-BD80BD940176&index=0&size=large'],"[{'name': 'Arabia', 'role': 'valmistaja', 'id': 'https://isni.org/isni/0000000474635201'}, {'name': 'Franck, Kaj', 'role': 'muotoilija', 'id': 'https://isni.org/isni/0000000110513983'}]","[['astiat'], ['kattaus'], ['tarjoiluastiat']]",kulho; vihannesastia; Kilta; BA,1969.0,Kaj Franck,8
277,hkm.F49D28BA-A481-45D8-83E3-009D3AB94433,['/Cover/Show?source=Solr&id=hkm.F49D28BA-A481-45D8-83E3-009D3AB94433&index=0&size=large'],"[{'name': 'Arabia', 'role': 'valmistaja', 'id': 'https://isni.org/isni/0000000474635201'}, {'name': 'Franck, Kaj', 'role': 'muotoilija', 'id': 'https://isni.org/isni/0000000110513983'}]","[['astiat'], ['kattaus'], ['kerma'], ['maito'], ['juomat'], ['juoma-astiat']]",kaadin; kermakko; Kilta; BA,1969.0,Kaj Franck,8
278,hkm.2844F124-7EE7-4223-8199-439F32DE7C8B,['/Cover/Show?source=Solr&id=hkm.2844F124-7EE7-4223-8199-439F32DE7C8B&index=0&size=large'],"[{'name': 'Oy Stockmann Ab', 'role': 'jälleenmyyjä', 'id': 'http://urn.fi/URN:NBN:fi:au:finaf:000011301'}, {'name': 'Hackman & Co', 'role': 'valmistaja', 'id': 'http://urn.fi/URN:NBN:fi:au:finaf:000038429'}, {'name': 'Franck, Kaj', 'role': 'muotoilija', 'id': 'https://isni.org/isni/0000000110513983'}]","[['taloustarvikkeet'], ['ottimet'], ['haarukat']]",haarukka; Scandia; tarjoiluhaarukka,1970.0,Kaj Franck,8
279,tmk.160998424283000,['/Cover/Show?source=Solr&id=tmk.160998424283000&index=0&size=large'],"[{'name': 'Arabia Oy', 'role': 'valmistaja'}, {'name': 'Kaj Franck', 'role': 'suunnittelija'}]","[['astiat'], ['kannut'], ['teekannut']]",kannu; teekannu,1970.0,Kaj Franck,8
280,tmk.160998424802700,"['/Cover/Show?source=Solr&id=tmk.160998424802700&index=0&size=large', '/Cover/Show?source=Solr&id=tmk.160998424802700&index=1&size=large']","[{'name': 'Arabia Oy', 'role': 'valmistaja'}, {'name': 'Kaj Franck', 'role': 'suunnittelija'}]","[['astiat'], ['lautaset']]",lautanen; matala lautanen,1970.0,Kaj Franck,8
281,tmk.160998425238900,"['/Cover/Show?source=Solr&id=tmk.160998425238900&index=0&size=large', '/Cover/Show?source=Solr&id=tmk.160998425238900&index=1&size=large']","[{'name': 'Arabia Oy', 'role': 'valmistaja'}, {'name': 'Kaj Franck', 'role': 'suunnittelija'}]","[['astiat'], ['lautaset']]",lautanen; matala lautanen,1970.0,Kaj Franck,8
282,tmk.160998425650400,['/Cover/Show?source=Solr&id=tmk.160998425650400&index=0&size=large'],"[{'name': 'Arabia Oy', 'role': 'valmistaja'}, {'name': 'Kaj Franck', 'role': 'suunnittelija'}]","[['kulhot'], ['vadit'], ['astiat']]",tarjoilukulho; vati / kulho,1970.0,Kaj Franck,8
283,tmk.160998426010400,['/Cover/Show?source=Solr&id=tmk.160998426010400&index=0&size=large'],"[{'name': 'Arabia Oy', 'role': 'valmistaja'}, {'name': 'Kaj Franck', 'role': 'suunnittelija'}]","[['vadit'], ['astiat'], ['kulhot']]",tarjoilukulho; vati / kulho,1970.0,Kaj Franck,8
284,tmk.160998426375300,['/Cover/Show?source=Solr&id=tmk.160998426375300&index=0&size=large'],"[{'name': 'Arabia Oy', 'role': 'valmistaja'}, {'name': 'Kaj Franck', 'role': 'suunnittelija'}]","[['vadit'], ['kulhot'], ['astiat']]",tarjoilukulho; vati / kulho,1970.0,Kaj Franck,8
285,tmk.160998426737700,"['/Cover/Show?source=Solr&id=tmk.160998426737700&index=0&size=large', '/Cover/Show?source=Solr&id=tmk.160998426737700&index=1&size=large']","[{'name': 'Arabia Oy', 'role': 'valmistaja'}, {'name': 'Kaj Franck', 'role': 'suunnittelija'}]","[['kupit'], ['astiat'], ['kahvikupit']]",kahvikuppi; kuppi + lautanen (kaksi paria),1970.0,Kaj Franck,8
286,tmk.160998427176300,"['/Cover/Show?source=Solr&id=tmk.160998427176300&index=0&size=large', '/Cover/Show?source=Solr&id=tmk.160998427176300&index=1&size=large']","[{'name': 'Arabia Oy', 'role': 'valmistaja'}, {'name': 'Kaj Franck', 'role': 'suunnittelija'}]","[['kermakot'], ['sokerikot'], ['astiat']]",sokerikko + kermakko,1970.0,Kaj Franck,8
287,heinolanmuseo.hkm-86410,['/Cover/Show?source=Solr&id=heinolanmuseo.hkm-86410&index=0&size=large'],"[{'name': 'Franck Kaj', 'role': 'Suunnittelija'}, {'name': 'Arabia', 'role': 'Valmistaja'}]","[['Lautaset'], ['Ruokailuastiat'], ['Astiastot']]",ruokalautanen; Kilta,1971.0,Kaj Franck,8
288,heinolanmuseo.hkm-86411,['/Cover/Show?source=Solr&id=heinolanmuseo.hkm-86411&index=0&size=large'],"[{'name': 'Franck Kaj', 'role': 'Suunnittelija'}, {'name': 'Arabia', 'role': 'Valmistaja'}]","[['Kupit'], ['Ruokailuastiat'], ['Astiastot']]",syvä lautanen; Kilta,1971.0,Kaj Franck,8
289,heinolanmuseo.hkm-86412,['/Cover/Show?source=Solr&id=heinolanmuseo.hkm-86412&index=0&size=large'],"[{'name': 'Franck Kaj', 'role': 'Suunnittelija'}, {'name': 'Arabia', 'role': 'Valmistaja'}]","[['Vadit'], ['Tarjoiluastiat'], ['Astiastot']]",vati; Kilta,1971.0,Kaj Franck,8
290,heinolanmuseo.hkm-86414,['/Cover/Show?source=Solr&id=heinolanmuseo.hkm-86414&index=0&size=large'],"[{'name': 'Franck Kaj', 'role': 'Suunnittelija'}, {'name': 'Arabia', 'role': 'Valmistaja'}]","[['Vadit'], ['Tarjoiluastiat'], ['Astiastot']]",tarjoiluvati; Kilta,1971.0,Kaj Franck,8
291,heinolanmuseo.hkm-86416,['/Cover/Show?source=Solr&id=heinolanmuseo.hkm-86416&index=0&size=large'],"[{'name': 'Franck Kaj', 'role': 'Suunnittelija'}, {'name': 'Arabia', 'role': 'Valmistaja'}]","[['tarjoiluastiat'], ['kannut'], ['Kaatimet'], ['Juoma-astiat'], ['Astiastot']]",kannu; Kilta,1971.0,Kaj Franck,8
292,heinolanmuseo.hkm-95153,"['/Cover/Show?source=Solr&id=heinolanmuseo.hkm-95153&index=0&size=large', '/Cover/Show?source=Solr&id=heinolanmuseo.hkm-95153&index=1&size=large', '/Cover/Show?source=Solr&id=heinolanmuseo.hkm-95153&index=2&size=large']","[{'name': 'Tomula Esteri', 'role': 'Suunnittelija'}, {'name': 'Franck Kaj', 'role': 'Suunnittelija'}, {'name': 'Arabia', 'role': 'Valmistaja'}]","[['kahvikulttuuri'], ['Astiat'], ['Kattaukset'], ['Kahvikupit'], ['Kahviastiat'], ['Kahviastiastot']]",kahvikuppi; OZ; Rinki,1971.0,Kaj Franck,8
293,heinolanmuseo.hkm-97790,['/Cover/Show?source=Solr&id=heinolanmuseo.hkm-97790&index=0&size=large'],"[{'name': 'Franck Kaj', 'role': 'Suunnittelija'}, {'name': 'Nuutajärven lasitehdas', 'role': 'Valmistaja'}]","[['Juoma-astiat'], ['Tarjoilu'], ['Kaatimet'], ['Tarjoiluastiat'], ['Astiat'], ['Kattaukset']]",kaadin; Purtilo,1971.0,Kaj Franck,8
294,hkm.24A28656-6FD0-4161-9D1F-8DB4851EF77A,['/Cover/Show?source=Solr&id=hkm.24A28656-6FD0-4161-9D1F-8DB4851EF77A&index=0&size=large'],"[{'name': 'Arabia', 'role': 'valmistaja', 'id': 'https://isni.org/isni/0000000474635201'}, {'name': 'Franck, Kaj', 'role': 'muotoilija', 'id': 'https://isni.org/isni/0000000110513983'}]","[['kattaus'], ['astiat']]",vuoka; uunivuoka; Kilta; BA,1971.0,Kaj Franck,8
295,hkm.5361AEB7-47E6-49FF-8D80-540D1140839D,['/Cover/Show?source=Solr&id=hkm.5361AEB7-47E6-49FF-8D80-540D1140839D&index=0&size=large'],"[{'name': 'Arabia', 'role': 'valmistaja', 'id': 'https://isni.org/isni/0000000474635201'}, {'name': 'Franck, Kaj', 'role': 'muotoilija', 'id': 'https://isni.org/isni/0000000110513983'}]","[['kattaus'], ['astiat'], ['tarjoiluastiat']]",kulho; Kilta; BA,1971.0,Kaj Franck,8
296,ksm.165484605001900,['/Cover/Show?source=Solr&id=ksm.165484605001900&index=0&size=large'],"[{'name': 'Arabia', 'role': 'valmistaja'}, {'name': 'Nuutajärven Lasi', 'role': 'valmistaja'}, {'name': 'Kaj Franck', 'role': 'suunnittelija'}]","[['lasituotteet'], ['korit (kanto- tai säilytysvälineet)'], ['lasiesineet'], ['astiat'], ['1971-2013']]",Sargasso lasikori; lasiastia; lasikori,1971.0,Kaj Franck,8
297,heinolanmuseo.hkm-100196,['/Cover/Show?source=Solr&id=heinolanmuseo.hkm-100196&index=0&size=large'],"[{'name': 'Franck Kaj', 'role': 'Suunnittelija'}, {'name': 'Nuutajärven lasitehdas', 'role': 'Valmistaja'}]","[['käyttöesineet'], ['juomalasit'], ['1955-1958']]","juomalasi; Kartio, 5027",1974.0,Kaj Franck,8
298,hkm.3F6648B7-0F91-4CE6-90E5-4EDDE8B25618,['/Cover/Show?source=Solr&id=hkm.3F6648B7-0F91-4CE6-90E5-4EDDE8B25618&index=0&size=large'],"[{'name': 'Nuutajärven lasitehdas', 'role': 'valmistaja'}, {'name': 'Franck, Kaj', 'role': 'muotoilija', 'id': 'https://isni.org/isni/0000000110513983'}]","[['muotoilu'], ['taideteollisuus'], ['keräily'], ['koriste-esineet'], ['sisustus']]",pikari; lasipikari; Pokaali,1974.0,Kaj Franck,8
299,hkm.3F8AC8AF-5195-4221-869D-9C0CB646D021,['/Cover/Show?source=Solr&id=hkm.3F8AC8AF-5195-4221-869D-9C0CB646D021&index=0&size=large'],"[{'name': 'Nuutajärven lasitehdas', 'role': 'valmistaja'}, {'name': 'Franck, Kaj', 'role': 'muotoilija', 'id': 'https://isni.org/isni/0000000110513983'}]","[['muotoilu'], ['taideteollisuus'], ['keräily'], ['koriste-esineet'], ['sisustus']]",pikari; lasipikari; Pokaali,1974.0,Kaj Franck,8
300,hkm.71C5D4FD-5B9A-4C08-8D41-D928B4E23353,['/Cover/Show?source=Solr&id=hkm.71C5D4FD-5B9A-4C08-8D41-D928B4E23353&index=0&size=large'],"[{'name': 'Arabia', 'role': 'valmistaja', 'id': 'https://isni.org/isni/0000000474635201'}, {'name': 'Procopé, Ulla', 'role': 'suunnittelija', 'id': 'http://urn.fi/URN:NBN:fi:au:finaf:000151718'}, {'name': 'Franck, Kaj', 'role': 'muotoilija', 'id': 'https://isni.org/isni/0000000110513983'}]","[['teekupit'], ['aluslautaset'], ['fajanssiteollisuus'], ['koristemaalaus'], ['keraaminen teollisuus'], ['tee']]",teekuppi ja aluslautanen; Fiesta; XB,1974.0,Kaj Franck,8
301,hkm.9F1026B4-DE7B-468B-B9E6-6AD67845BEF6,['/Cover/Show?source=Solr&id=hkm.9F1026B4-DE7B-468B-B9E6-6AD67845BEF6&index=0&size=large'],"[{'name': 'Nuutajärven lasitehdas', 'role': 'valmistaja'}, {'name': 'Franck, Kaj', 'role': 'muotoilija', 'id': 'https://isni.org/isni/0000000110513983'}]","[['muotoilu'], ['taideteollisuus'], ['keräily'], ['koriste-esineet'], ['sisustus']]",pikari; lasipikari; Pokaali,1974.0,Kaj Franck,8
302,hkm.FFD98B59-5CBD-48FE-9F93-3A9D289D214A,['/Cover/Show?source=Solr&id=hkm.FFD98B59-5CBD-48FE-9F93-3A9D289D214A&index=0&size=large'],"[{'name': 'Nuutajärven lasitehdas', 'role': 'valmistaja'}, {'name': 'Franck, Kaj', 'role': 'muotoilija', 'id': 'https://isni.org/isni/0000000110513983'}]","[['muotoilu'], ['taideteollisuus'], ['keräily'], ['koriste-esineet'], ['sisustus']]",pikari; lasipikari; Pokaali,1974.0,Kaj Franck,8
303,hkm.1A5A35B9-BFF4-4DF9-A39A-2E7DBFED3EF6,['/Cover/Show?source=Solr&id=hkm.1A5A35B9-BFF4-4DF9-A39A-2E7DBFED3EF6&index=0&size=large'],"[{'name': 'Arabia', 'role': 'valmistaja', 'id': 'https://isni.org/isni/0000000474635201'}, {'name': 'Franck, Kaj', 'role': 'muotoilija', 'id': 'https://isni.org/isni/0000000110513983'}]","[['kahvi'], ['kattaus'], ['juomat'], ['juoma-astiat'], ['tee']]",kannu; teekannu; Kilta; BA,1975.0,Kaj Franck,8
304,hkm.5EC623C8-41DF-473C-868B-E0EBFC535EE3,['/Cover/Show?source=Solr&id=hkm.5EC623C8-41DF-473C-868B-E0EBFC535EE3&index=0&size=large'],"[{'name': 'Sarvis Oy', 'role': 'valmistaja'}, {'name': 'Franck, Kaj', 'role': 'muotoilija', 'id': 'https://isni.org/isni/0000000110513983'}]","[['muovi'], ['taloustarvikkeet'], ['astiat'], ['juoma-astiat'], ['kahvikupit'], ['aluslautaset'], ['kahviastiastot'], ['veneily'], ['purjeveneet'], ['käyttöaika 1980-1988']]",kuppipari; kahvikuppi ja lautanen; Pitopöytä,1978.0,Kaj Franck,8
305,tmk.160991743352100,['/Cover/Show?source=Solr&id=tmk.160991743352100&index=0&size=large'],"[{'name': 'Sarvis Oy', 'role': 'valmistaja'}, {'name': 'Kaj Franck'}]","[['lautaset'], ['astiat'], ['catering'], ['plates'], ['tableware']]",Sarvis-pitopöytälautanen; Sarvis catering plate; lautanen; plate; tableware,1978.0,Kaj Franck,8
306,tmk.160991743653500,"['/Cover/Show?source=Solr&id=tmk.160991743653500&index=0&size=large', '/Cover/Show?source=Solr&id=tmk.160991743653500&index=1&size=large']","[{'name': 'Sarvis Oy', 'role': 'valmistaja'}, {'name': 'Kaj Franck', 'role': 'suunnittelija'}]","[['lautaset'], ['catering'], ['plates'], ['tableware']]",Sarvis-lautanen; lautanen; Sarvis plate; plate; tableware,1978.0,Kaj Franck,8
307,tmk.160991743904400,['/Cover/Show?source=Solr&id=tmk.160991743904400&index=0&size=large'],"[{'name': 'Sarvis Oy', 'role': 'valmistaja'}, {'name': 'Kaj Franck', 'role': 'suunnittelija'}]","[['lautaset'], ['catering'], ['plates'], ['tableware']]",Syvä Sarvis-lautanen; lautanen; Sarvis deep plate; plate; tableware,1978.0,Kaj Franck,8
308,tmk.160991745358000,['/Cover/Show?source=Solr&id=tmk.160991745358000&index=0&size=large'],"[{'name': 'Sarvis Oy', 'role': 'valmistaja'}, {'name': 'Kaj Franck', 'role': 'suunnittelija'}]","[['astiat'], ['aluslautaset'], ['lautaset'], ['catering'], ['plates'], ['tableware']]",Sarvis-aluslautanen; lautanen; Sarvis saucer; plate; tableware,1978.0,Kaj Franck,8
309,heinolanmuseo.hkm-97899,['/Cover/Show?source=Solr&id=heinolanmuseo.hkm-97899&index=0&size=large'],"[{'name': 'Franck Kaj', 'role': 'Suunnittelija'}]","[['ruokailuastiat'], ['lautaset (astiat)']]",Ruokalautanen; Teema,1982.0,Kaj Franck,8
310,heinolanmuseo.hkm-96070,['/Cover/Show?source=Solr&id=heinolanmuseo.hkm-96070&index=0&size=large'],"[{'name': 'Franck Kaj', 'role': 'Suunnittelija'}, {'name': 'Iittala', 'role': 'Valmistaja'}]","[['karahvit'], ['Kattaukset'], ['Kaatimet']]",karahvi; Kartio/1610,1993.0,Kaj Franck,8
311,hkm.42BD52B3-9C7C-48D0-B0AF-1AB55C41D69C,['/Cover/Show?source=Solr&id=hkm.42BD52B3-9C7C-48D0-B0AF-1AB55C41D69C&index=0&size=large'],"[{'name': 'Arabia', 'role': 'valmistaja', 'id': 'https://isni.org/isni/0000000474635201'}, {'name': 'Franck, Kaj', 'role': 'muotoilija', 'id': 'https://isni.org/isni/0000000110513983'}, {'name': 'Zukale, Miira', 'role': 'graafinen suunnittelija'}]","[['muotoilu'], ['teemavuodet'], ['Helsinki'], ['juomat'], ['juoma-astiat'], ['kattaus'], ['tee'], ['kahvi'], ['astiat'], ['käyttöaika 2012']]","muki; Hetkiä Kotikaupunki, Kortteli, malli Teema",2011.0,Kaj Franck,8
312,hkm.6BCC2773-7AAF-45FC-B077-6DFFF16DB78D,['/Cover/Show?source=Solr&id=hkm.6BCC2773-7AAF-45FC-B077-6DFFF16DB78D&index=0&size=large'],"[{'name': 'Arabia', 'role': 'valmistaja', 'id': 'https://isni.org/isni/0000000474635201'}, {'name': 'Franck, Kaj', 'role': 'muotoilija', 'id': 'https://isni.org/isni/0000000110513983'}, {'name': 'Zukale, Miira', 'role': 'graafinen suunnittelija'}]","[['muotoilu'], ['teemavuodet'], ['Helsinki'], ['puistot'], ['rakennukset'], ['astiat'], ['kattaus'], ['juomat'], ['juoma-astiat'], ['tee'], ['kahvi'], ['käyttöaika 2012']]","muki; Hetkiä Kotikaupunki, Puisto, malli Teema",2011.0,Kaj Franck,8
313,hkm.8C5A1400-7034-4088-857A-3FFCFCEDB6D9,['/Cover/Show?source=Solr&id=hkm.8C5A1400-7034-4088-857A-3FFCFCEDB6D9&index=0&size=large'],"[{'name': 'Arabia', 'role': 'valmistaja', 'id': 'https://isni.org/isni/0000000474635201'}, {'name': 'Franck, Kaj', 'role': 'muotoilija', 'id': 'https://isni.org/isni/0000000110513983'}, {'name': 'Zukale, Miira', 'role': 'graafinen suunnittelija'}]","[['muotoilu'], ['teemavuodet'], ['Helsinki'], ['astiat'], ['juoma-astiat'], ['kattaus'], ['kahvi'], ['tee'], ['käyttöaika 2012']]","muki; Hetkiä Kotikaupunki; Kaupunki, malli Teema",2011.0,Kaj Franck,8
314,hkm.D5AF8ABC-CCC6-46BD-9298-CD78C46E2B93,['/Cover/Show?source=Solr&id=hkm.D5AF8ABC-CCC6-46BD-9298-CD78C46E2B93&index=0&size=large'],"[{'name': 'Arabia', 'role': 'valmistaja', 'id': 'https://isni.org/isni/0000000474635201'}, {'name': 'Franck, Kaj', 'role': 'muotoilija', 'id': 'https://isni.org/isni/0000000110513983'}, {'name': 'Zukale, Miira', 'role': 'graafinen suunnittelija'}]","[['muotoilu'], ['teemavuodet'], ['Helsinki'], ['meri'], ['rakennukset'], ['kirkot'], ['astiat'], ['kattaus'], ['juomat'], ['tee'], ['kahvi'], ['käyttöaika 2012']]","muki; Hetkiä Kotikaupunki, Meri, malli Teema",2011.0,Kaj Franck,8
315,heinolanmuseo.hkm-341472,"['/Cover/Show?source=Solr&id=heinolanmuseo.hkm-341472&index=0&size=large', '/Cover/Show?source=Solr&id=heinolanmuseo.hkm-341472&index=1&size=large']","[{'name': 'Franck Kaj', 'role': 'Suunnittelija'}, {'name': 'Arabia', 'role': 'Valmistaja'}]","[['suurtalous'], ['astiastot'], ['kaatimet'], ['kannut']]",kannu; FL 2,,Kaj Franck,8
316,heinolanmuseo.hkm-341473,"['/Cover/Show?source=Solr&id=heinolanmuseo.hkm-341473&index=0&size=large', '/Cover/Show?source=Solr&id=heinolanmuseo.hkm-341473&index=1&size=large']","[{'name': 'Franck Kaj', 'role': 'Suunnittelija'}, {'name': 'Arabia', 'role': 'Valmistaja'}]","[['astiastot'], ['kaatimet'], ['kannut'], ['suurtalous']]",kannu; FL 1,,Kaj Franck,8
317,heinolanmuseo.hkm-341474,"['/Cover/Show?source=Solr&id=heinolanmuseo.hkm-341474&index=0&size=large', '/Cover/Show?source=Solr&id=heinolanmuseo.hkm-341474&index=1&size=large']","[{'name': 'Franck Kaj', 'role': 'Suunnittelija'}, {'name': 'Arabia', 'role': 'Valmistaja'}]","[['astiastot'], ['kaatimet'], ['kannut'], ['suurtalous']]",kannu; FL 3,,Kaj Franck,8
318,heinolanmuseo.hkm-341475,"['/Cover/Show?source=Solr&id=heinolanmuseo.hkm-341475&index=0&size=large', '/Cover/Show?source=Solr&id=heinolanmuseo.hkm-341475&index=1&size=large']","[{'name': 'Franck Kaj', 'role': 'Suunnittelija'}, {'name': 'Arabia', 'role': 'Valmistaja'}]","[['astiastot'], ['kaatimet'], ['kannut'], ['suurtalous']]",kannu; FL 2,,Kaj Franck,8
319,heinolanmuseo.hkm-341476,"['/Cover/Show?source=Solr&id=heinolanmuseo.hkm-341476&index=0&size=large', '/Cover/Show?source=Solr&id=heinolanmuseo.hkm-341476&index=1&size=large', '/Cover/Show?source=Solr&id=heinolanmuseo.hkm-341476&index=2&size=large']","[{'name': 'Franck Kaj', 'role': 'Suunnittelija'}, {'name': 'Arabia', 'role': 'Valmistaja'}]","[['astiastot'], ['kaatimet'], ['kannut'], ['suurtalous']]",kahvikannu; FL 4,,Kaj Franck,8
320,heinolanmuseo.hkm-341477,"['/Cover/Show?source=Solr&id=heinolanmuseo.hkm-341477&index=0&size=large', '/Cover/Show?source=Solr&id=heinolanmuseo.hkm-341477&index=1&size=large']","[{'name': 'Franck Kaj', 'role': 'Suunnittelija'}, {'name': 'Arabia', 'role': 'Valmistaja'}]","[['tarjoiluastiat'], ['kulhot'], ['astiastot'], ['suurtalous']]",kulho; FL,,Kaj Franck,8
321,heinolanmuseo.hkm-341480,"['/Cover/Show?source=Solr&id=heinolanmuseo.hkm-341480&index=0&size=large', '/Cover/Show?source=Solr&id=heinolanmuseo.hkm-341480&index=1&size=large', '/Cover/Show?source=Solr&id=heinolanmuseo.hkm-341480&index=2&size=large']","[{'name': 'Franck Kaj', 'role': 'Suunnittelija'}, {'name': 'Arabia', 'role': 'Valmistaja'}]","[['vadit'], ['astiastot'], ['suurtalous'], ['tarjoiluastiat']]",vati; FL,,Kaj Franck,8
322,heinolanmuseo.hkm-341481,"['/Cover/Show?source=Solr&id=heinolanmuseo.hkm-341481&index=0&size=large', '/Cover/Show?source=Solr&id=heinolanmuseo.hkm-341481&index=1&size=large', '/Cover/Show?source=Solr&id=heinolanmuseo.hkm-341481&index=2&size=large']","[{'name': 'Franck Kaj', 'role': 'Suunnittelija'}, {'name': 'Arabia', 'role': 'Valmistaja'}]","[['astiastot'], ['suurtalous'], ['tarjoiluastiat'], ['vadit']]",vati; FL,,Kaj Franck,8
323,heinolanmuseo.hkm-341482,"['/Cover/Show?source=Solr&id=heinolanmuseo.hkm-341482&index=0&size=large', '/Cover/Show?source=Solr&id=heinolanmuseo.hkm-341482&index=1&size=large']","[{'name': 'Franck Kaj', 'role': 'Suunnittelija'}, {'name': 'Arabia', 'role': 'Valmistaja'}]","[['astiastot'], ['suurtalous'], ['tarjoiluastiat'], ['vadit']]",vati; FL,,Kaj Franck,8
